url,stock
https://ca.finance.yahoo.com/news/southern-silver-options-hermanas-au-143000380.html,SSV.V
https://ca.finance.yahoo.com/news/spackman-equities-group-inc-announces-210000339.html,SQG.V
https://ca.finance.yahoo.com/news/spanish-mountain-receives-additional-sources-133000345.html,SPA.V
https://ca.finance.yahoo.com/news/spectra7-announces-completion-debenture-amendments-000200230.html,SEV.V
https://ca.finance.yahoo.com/news/sparton-resources-inc-announces-opening-113000005.html,SRI.V
https://ca.finance.yahoo.com/news/spc-nickel-announces-major-land-120000521.html,SPC.V
https://ca.finance.yahoo.com/news/spectra-products-inc-cve-ssa-175025123.html,SSA.V
https://ca.finance.yahoo.com/news/sphinx-resources-ltd-announces-proposed-204800271.html,SFX.V
https://ca.finance.yahoo.com/news/spot-coffee-announces-shares-debt-174900884.html,SPP.V
https://ca.finance.yahoo.com/news/spruce-ridge-oil-gas-ships-144129037.html,SHL.V
https://ca.finance.yahoo.com/news/spyder-cannabis-changes-name-delota-220100037.html,SPDR.V
https://ca.finance.yahoo.com/news/sqi-diagnostics-inc-closes-second-230800381.html,SQD.V
https://ca.finance.yahoo.com/news/srg-mining-announces-usd-1-221200859.html,SRG.V
https://ca.finance.yahoo.com/news/ssc-security-services-corp-announces-140000992.html,SECU.V
https://ca.finance.yahoo.com/news/st-james-gold-corp-tsx-140000693.html,LORD.V
https://ca.finance.yahoo.com/news/src-announces-q3-earnings-140000690.html,SRC.V
https://ca.finance.yahoo.com/news/stallion-gold-reports-geochemical-survey-133000763.html,STUD.V
https://ca.finance.yahoo.com/news/stampede-drilling-inc-announces-2021-203100364.html,SDI.V
https://ca.finance.yahoo.com/news/ongoing-investigation-reminder-schall-law-151500896.html,SLI.V
https://ca.finance.yahoo.com/news/standard-uranium-outlines-2022-exploration-130000781.html,STND.V
https://ca.finance.yahoo.com/news/star-royalties-bluesource-announce-regenerative-191500898.html,STRR.V
https://ca.finance.yahoo.com/news/starr-peak-announces-commencement-trading-120000693.html,STE.V
https://ca.finance.yahoo.com/news/stellar-africagold-samples-3-40-100054756.html,SPX.V
https://ca.finance.yahoo.com/news/repeat-stelmine-completes-2-5-150000567.html,STH.V
https://ca.finance.yahoo.com/news/sterling-metals-drills-1-572-113000294.html,SAG.V
https://ca.finance.yahoo.com/news/stinger-resources-announces-results-annual-140000239.html,STNG.V
https://ca.finance.yahoo.com/news/stratabound-minerals-corp-acquires-40-232900342.html,SB.V
https://ca.finance.yahoo.com/news/strategic-metals-ltd-announces-normal-123000432.html,SMD.V
https://ca.finance.yahoo.com/news/strategic-resources-announces-granting-options-223900626.html,SR.V
https://ca.finance.yahoo.com/news/stria-lithium-provides-192500446.html,SRA.V
https://ca.finance.yahoo.com/news/strikepoint-reports-11-5-g-130000782.html,SKP.V
https://ca.finance.yahoo.com/news/stuhini-exploration-completes-second-anniversary-140000394.html,STU.V
https://ca.finance.yahoo.com/news/stroud-resources-updates-drilling-santo-135500808.html,SDR.V
https://ca.finance.yahoo.com/news/sugarbud-launches-first-cannabis-2-100000275.html,SUGR.V
https://ca.finance.yahoo.com/news/summa-silver-intersects-50-meter-123500956.html,SSVR.V
https://ca.finance.yahoo.com/news/sun-peak-metals-announces-dtc-110000268.html,PEAK.V
https://ca.finance.yahoo.com/news/sun-summit-provides-significant-drill-130000376.html,SMN.V
https://ca.finance.yahoo.com/news/mirasol-resources-options-rubi-copper-130000556.html,SNF.V
https://ca.finance.yahoo.com/news/superior-gold-extends-high-grade-110000582.html,SGI.V
https://ca.finance.yahoo.com/news/surge-copper-announces-appointment-mark-120000778.html,SURG.V
https://ca.finance.yahoo.com/news/surge-battery-metals-provides-shareholder-130000193.html,NILI.V
https://ca.finance.yahoo.com/news/surge-battery-metals-files-43-170000198.html,NILI.V
https://ca.finance.yahoo.com/news/tag-oil-announces-annual-general-213000724.html,TAO.V
https://ca.finance.yahoo.com/news/tajiri-resources-corp-tsxv-taj-204800463.html,TAJ.V
https://ca.finance.yahoo.com/news/tarku-closes-750-000-private-144500779.html,TKU.V
https://ca.finance.yahoo.com/news/tdg-gold-corp-closes-247-220000263.html,TDG.V
https://ca.finance.yahoo.com/news/tectonic-eagerly-anticipates-remaining-2021-133000326.html,TECT.V
https://ca.finance.yahoo.com/news/telo-genomics-announces-otcqb-venture-182400977.html,TELO.V
https://ca.finance.yahoo.com/news/further-drill-results-highlight-blue-120000916.html,TMRR.V
https://ca.finance.yahoo.com/news/tenaz-energy-corp-announces-closing-192500429.html,TNZ.V
https://ca.finance.yahoo.com/news/despite-tenth-avenue-petroleum-corp-132104440.html,TPC.V
https://ca.finance.yahoo.com/news/teras-announces-increase-closing-unit-170000982.html,TRA.V
https://ca.finance.yahoo.com/news/tethys-petroleum-corporate-060000867.html,TPL.V
https://ca.finance.yahoo.com/news/canada-fcm-invest-green-communities-140000546.html,TUO.V
https://ca.finance.yahoo.com/news/iiroc-trading-resumption-tgs-182300420.html,TGS.V
https://ca.finance.yahoo.com/news/good-shroom-cos-hash-products-140000650.html,MUSH.V
https://ca.finance.yahoo.com/news/real-brokerage-inc-opens-wyoming-123000046.html,REAX.V
https://ca.finance.yahoo.com/news/very-good-food-company-announces-123000959.html,VERY.V
https://ca.finance.yahoo.com/news/thrive-market-announced-newest-retailer-134500201.html,WLCO.V
https://ca.finance.yahoo.com/news/therma-bright-acuvid-tm-covid-125800426.html,THRM.V
https://ca.finance.yahoo.com/news/theralase-expands-intellectual-property-portfolio-120000107.html,TLT.V
https://ca.finance.yahoo.com/news/small-cap-growth-conference-live-182200561.html,TMG.V
https://ca.finance.yahoo.com/news/thesis-gold-identifies-epithermal-porphyry-110000213.html,TAU.V
https://ca.finance.yahoo.com/news/results-annual-general-special-meeting-070000877.html,THX.V
https://ca.finance.yahoo.com/news/three-valley-copper-increases-ownership-123000288.html,TVC.V
https://ca.finance.yahoo.com/news/bemetals-extends-option-agreement-thunder-165500027.html,THM.V
https://ca.finance.yahoo.com/news/thunderstruck-resources-announces-exploration-program-185600795.html,AWE.V
https://ca.finance.yahoo.com/news/tier-one-silver-channel-samples-120000831.html,TSLV.V
https://ca.finance.yahoo.com/news/titan-logix-corp-announces-changes-161200304.html,TLA.V
https://ca.finance.yahoo.com/news/tintina-mines-announces-resignation-juan-010700392.html,TTS.V
https://ca.finance.yahoo.com/news/subscription-units-titanium-corporation-inc-023000852.html,TIC.V
https://ca.finance.yahoo.com/news/robin-van-poelje-named-chief-220600428.html,TOI.V
https://ca.finance.yahoo.com/news/iiroc-trading-resumption-tnr-200500124.html,TNR.V
https://ca.finance.yahoo.com/news/tornado-global-hydrovacs-announces-voting-215600291.html,TGH.V
https://ca.finance.yahoo.com/news/torq-announces-changes-board-directors-213000491.html,TORQ.V
https://ca.finance.yahoo.com/news/ran-stock-scan-earnings-growth-140958167.html,TTZ.V
https://ca.finance.yahoo.com/news/tower-resources-commences-drilling-prime-133000455.html,TWR.V
https://ca.finance.yahoo.com/news/trackx-announces-senior-retail-executive-120000283.html,TKX.V
https://ca.finance.yahoo.com/news/trailbreaker-resources-expands-multiple-high-113000593.html,TBK.V
https://ca.finance.yahoo.com/news/sokoman-minerals-enters-strategic-option-115200307.html,TTG.V
https://ca.finance.yahoo.com/news/transition-metals-reports-multi-element-133100973.html,XTM.V
https://ca.finance.yahoo.com/news/dorel-trench-52-week-highs-152200976.html,TMC.V
https://ca.finance.yahoo.com/news/tres-announces-private-placement-macrodiamond-100500919.html,TRS.V
https://ca.finance.yahoo.com/video/cost-christmas-2021-holiday-sales-164702922.html,TRBE.V
https://ca.finance.yahoo.com/news/trifecta-gold-discovers-zone-mineralization-093000024.html,TG.V
https://ca.finance.yahoo.com/news/trigon-metals-announces-appointment-paul-150000309.html,TM.V
https://ca.finance.yahoo.com/news/trillium-gold-announces-results-annual-010400595.html,TGM.V
https://ca.finance.yahoo.com/news/tristar-gold-advances-permitting-initiates-133000779.html,TSG.V
https://ca.finance.yahoo.com/news/triumph-gold-drills-106-50-100000301.html,TIG.V
https://ca.finance.yahoo.com/news/troubadour-amends-texas-project-option-143000325.html,TR.V
https://ca.finance.yahoo.com/news/tru-precious-metals-completes-purchase-151300656.html,TRU.V
https://ca.finance.yahoo.com/news/trustbix-inc-announces-september-2021-230000455.html,TBIX.V
https://ca.finance.yahoo.com/news/tudor-gold-appoints-mr-ken-090000519.html,TUD.V
https://ca.finance.yahoo.com/news/turmalina-accelerates-regional-san-francisco-130000344.html,TBX.V
https://ca.finance.yahoo.com/news/tut-fitness-group-deploys-omnae-130000646.html,GYM.V
https://ca.finance.yahoo.com/news/iiroc-trading-resumption-tvi-143600584.html,TVI.V
https://ca.finance.yahoo.com/news/twyford-announces-change-management-appointment-224600541.html,TWY.V
https://ca.finance.yahoo.com/news/ucore-provides-commercialization-imcs-rapidsx-123000455.html,UCU.V
https://ca.finance.yahoo.com/news/uge-international-announces-change-auditor-230600148.html,UGE.V
https://ca.finance.yahoo.com/news/unigold-appoints-mr-gordon-babcock-120000265.html,UGD.V
https://ca.finance.yahoo.com/news/united-hunter-oil-gas-corp-210700267.html,UHO.V
https://ca.finance.yahoo.com/news/universal-copper-completes-core-sampling-060000545.html,UNV.V
https://ca.finance.yahoo.com/news/power-play-market-herald-releases-201000024.html,IBO.V
https://ca.finance.yahoo.com/news/universal-proptech-identifies-unhealthy-levels-133400925.html,UPI.V
https://ca.finance.yahoo.com/news/uranium-royalty-corp-files-quarterly-120000523.html,URC.V
https://ca.finance.yahoo.com/news/uravan-empire-hydrogen-announce-reverse-140900958.html,UVN.V
https://ca.finance.yahoo.com/news/urbanfund-corp-declares-dividend-121800950.html,UFC.V
https://ca.finance.yahoo.com/news/urbanimmersive-acquires-agento-marketing-140000426.html,UI.V
https://ca.finance.yahoo.com/news/us-copper-enters-option-agreement-223500267.html,USCU.V
https://ca.finance.yahoo.com/news/usha-resources-closes-non-brokered-120000670.html,USHA.V
https://ca.finance.yahoo.com/news/valore-drills-21-m-1-120000418.html,VO.V
https://ca.finance.yahoo.com/news/les-r-sultats-danalyse-au-120000193.html,VSR.V
https://ca.finance.yahoo.com/news/vaxil-announces-resignation-director-213000879.html,VXL.V
https://ca.finance.yahoo.com/news/velocity-identifies-significant-soil-anomaly-140000919.html,VLC.V
https://ca.finance.yahoo.com/news/vendetta-announces-closing-first-tranche-204200641.html,VTT.V
https://ca.finance.yahoo.com/news/venerable-ventures-enters-definitive-agreement-231600366.html,VLV.V
https://ca.finance.yahoo.com/news/stocks-play-ventripoint-diagnostics-ltd-145400077.html,VPT.V
https://ca.finance.yahoo.com/news/venzee-exceeds-full-sales-revenue-140000615.html,VENZ.V
https://ca.finance.yahoo.com/news/returns-gaining-momentum-vertex-group-163956502.html,VTX.V
https://ca.finance.yahoo.com/news/vertical-closes-fully-subscribed-flow-003000659.html,VERT.V
https://ca.finance.yahoo.com/news/vigil-health-solutions-inc-cve-151816861.html,VGL.V
https://ca.finance.yahoo.com/news/vior-announces-closing-private-placement-220000439.html,VIO.V
https://ca.finance.yahoo.com/news/viva-gold-announces-stock-option-214500313.html,VAU.V
https://ca.finance.yahoo.com/news/viscount-mining-corp-samples-8710-134500836.html,VML.V
https://ca.finance.yahoo.com/news/visible-gold-mines-completed-geophysical-120000526.html,VGD.V
https://ca.finance.yahoo.com/news/voleo-intrepid-metals-expands-property-145000782.html,TRAD.V
https://ca.finance.yahoo.com/news/visionstate-iot-technology-pivotal-fight-140000518.html,VIS.V
https://ca.finance.yahoo.com/news/vital-energy-inc-lampman-drill-223700154.html,VUX.V
https://ca.finance.yahoo.com/news/vitreous-glass-announces-dividend-211000813.html,VCI.V
https://ca.finance.yahoo.com/news/tmx-group-equity-financing-statistics-180000721.html,VCU.V
https://ca.finance.yahoo.com/news/high-grade-intercepts-expand-napoleon-113000862.html,VZLA.V
https://ca.finance.yahoo.com/news/were-hopeful-volcanic-gold-mines-163717434.html,VG.V
https://ca.finance.yahoo.com/news/vox-provides-exploration-updates-operating-222700663.html,VOX.V
https://ca.finance.yahoo.com/news/voxtur-analytics-closes-acquisition-benutech-193300129.html,VXTR.V
https://ca.finance.yahoo.com/news/voyager-metals-reports-additional-assay-110000343.html,VONE.V
https://ca.finance.yahoo.com/news/investmentpitch-media-video-discusses-voyageur-080500869.html,VM.V
https://ca.finance.yahoo.com/news/vr-extends-h-k-critical-140000574.html,VRR.V
https://ca.finance.yahoo.com/news/vulcan-minerals-inc-successfully-completes-133000052.html,VUL.V
https://ca.finance.yahoo.com/news/walker-updates-drilling-program-lapon-130000105.html,WRR.V
https://ca.finance.yahoo.com/news/warrior-gold-closes-private-placement-120000904.html,WAR.V
https://ca.finance.yahoo.com/news/wavefront-receives-rental-order-colombia-223100797.html,WEE.V
https://ca.finance.yahoo.com/news/stocks-play-water-ways-technologies-144800914.html,WWT.V
https://ca.finance.yahoo.com/news/waverley-pharma-announces-3-000-120500151.html,WAVE.V
https://ca.finance.yahoo.com/news/wealth-signs-engagement-north-equities-211500969.html,WML.V
https://ca.finance.yahoo.com/news/wecommerce-holdings-cve-investors-sitting-145429465.html,WE.V
https://ca.finance.yahoo.com/news/west-high-yield-w-h-223400286.html,WHY.V
https://ca.finance.yahoo.com/news/wescan-seek-approval-proposed-share-210000892.html,WGF.V
https://ca.finance.yahoo.com/news/western-gold-reports-exploration-progress-132000737.html,WGLD.V
https://ca.finance.yahoo.com/news/west-vault-receives-federal-permit-213000305.html,WVM.V
https://ca.finance.yahoo.com/news/westhaven-announces-appointment-paul-mcrae-125000412.html,WHN.V
https://ca.finance.yahoo.com/news/westkam-gold-corp-provides-exploration-124400840.html,WKG.V
https://ca.finance.yahoo.com/news/white-gold-corp-files-technical-130000230.html,WGO.V
https://ca.finance.yahoo.com/news/white-metal-closes-1-75-181800889.html,WHM.V
https://ca.finance.yahoo.com/news/whitehorse-gold-appoints-gordon-neal-220000862.html,WHG.V
https://ca.finance.yahoo.com/news/whitemud-resources-inc-cve-wmk-185558415.html,WMK.V
https://ca.finance.yahoo.com/news/wildpack-commences-sleeve-label-printing-142500489.html,CANS.V
https://ca.finance.yahoo.com/news/wildsky-resources-inc-announces-results-215500697.html,WSK.V
https://ca.finance.yahoo.com/news/wilton-resources-inc-announces-amendment-202100304.html,WIL.V
https://ca.finance.yahoo.com/news/wow-unlimited-media-inc-reminds-220000341.html,WOW.V
https://ca.finance.yahoo.com/news/winshear-gold-closes-oversubscribed-750-013000520.html,WINS.V
https://ca.finance.yahoo.com/news/wolverine-energy-infrastructure-inc-announces-120000017.html,WEII.V
https://ca.finance.yahoo.com/news/wishpond-technologies-cve-wish-investors-172853312.html,WISH.V
https://ca.finance.yahoo.com/news/world-copper-corporate-expansion-development-130000038.html,WCU.V
https://ca.finance.yahoo.com/news/x-terra-resources-announces-closing-210000213.html,XTT.V
https://ca.finance.yahoo.com/news/xali-gold-closes-non-brokered-175700658.html,XGC.V
https://ca.finance.yahoo.com/news/ximen-mining-corp-corporate-announcement-094500575.html,XIM.V
https://ca.finance.yahoo.com/news/xplore-isolates-priority-geophysical-targets-130000989.html,XPLR.V
https://ca.finance.yahoo.com/news/c2c-gold-acquires-jv-projects-110000114.html,XAG.V
https://ca.finance.yahoo.com/news/yangaroo-announces-q32021-results-233000329.html,YOO.V
https://ca.finance.yahoo.com/news/insiders-might-want-evaluate-ca-180935401.html,YEG.V
https://ca.finance.yahoo.com/news/ynvisible-interactive-inc-announces-participation-220000134.html,YNV.V
https://ca.finance.yahoo.com/news/yorkton-ventures-acquires-cyr-kapiwak-120000246.html,YVI.V
https://ca.finance.yahoo.com/news/zeb-nickel-corp-appoints-john-213600201.html,ZBNI.V
https://ca.finance.yahoo.com/news/zedcor-inc-announces-third-quarter-013300101.html,ZDC.V
https://ca.finance.yahoo.com/news/zentek-files-amended-restated-financial-032300212.html,ZEN.V
https://ca.finance.yahoo.com/news/zephyr-stakes-zimbabwe-gold-metal-154800417.html,ZFR.V
https://ca.finance.yahoo.com/news/zimtu-capital-corp-announces-closing-180000947.html,ZC.V
https://ca.finance.yahoo.com/news/zinc-one-announces-results-annual-212100015.html,Z.V
https://ca.finance.yahoo.com/news/drilling-intersects-9-09-zn-204500779.html,ZNX.V
https://ca.finance.yahoo.com/news/zonetail-signs-agreement-one-largest-123000773.html,ZONE.V
https://ca.finance.yahoo.com/news/zonte-identifies-nickel-cobalt-gold-214700574.html,ZON.V
https://ca.finance.yahoo.com/news/zoomaway-announces-results-annual-special-210000170.html,ZMA.V
https://ca.finance.yahoo.com/news/zoomd-technologies-grants-stock-options-133000601.html,ZOMD.V
https://ca.finance.yahoo.com/news/79-resources-ltd-commences-district-130000908.html,SNR.CN
https://ca.finance.yahoo.com/news/1933-industries-reports-first-quarter-223000027.html,TGIF.CN
https://ca.finance.yahoo.com/news/4front-ventures-reports-third-quarter-210500130.html,FFNT.CN
https://ca.finance.yahoo.com/news/55-north-mining-inc-2021-120000428.html,FFF.CN
https://ca.finance.yahoo.com/news/79north-completes-850-000-non-171600023.html,JQ.CN
https://ca.finance.yahoo.com/news/acme-lithium-files-notice-intent-140000470.html,ACME.CN
https://ca.finance.yahoo.com/news/adastra-holdings-receives-flower-sales-123000784.html,XTRX.CN
https://ca.finance.yahoo.com/news/advance-united-holdings-inc-announces-223000060.html,AUHI.CN
https://ca.finance.yahoo.com/news/advantagewon-appoints-mr-victor-hugo-210000222.html,AOC.CN
https://ca.finance.yahoo.com/news/advantex-announces-fiscal-2022-first-221500593.html,ADX.CN
https://ca.finance.yahoo.com/news/aether-catalyst-solutions-inc-incorporates-234100327.html,ATHR.CN
https://ca.finance.yahoo.com/news/ceo-chpt-aimlf-rqhtf-hood-145300790.html,AIML.CN
https://ca.finance.yahoo.com/news/aion-therapeutic-files-financials-191600728.html,AION.CN
https://ca.finance.yahoo.com/news/urban-one-inc-host-earnings-121500130.html,AJN.CN
https://ca.finance.yahoo.com/news/algernon-pharmaceuticals-completes-manufacturing-psychedelic-120400649.html,AGN.CN
https://ca.finance.yahoo.com/news/american-aires-announces-resignation-appointment-220500451.html,WIFI.CN
https://ca.finance.yahoo.com/news/american-pacific-mining-announces-closing-210000946.html,USGD.CN
https://ca.finance.yahoo.com/news/scotiabank-hits-52-week-high-155300706.html,AWLI.CN
https://ca.finance.yahoo.com/news/ammpower-corp-pleased-announce-appointment-130000019.html,AMMP.CN
https://ca.finance.yahoo.com/news/greenrise-global-end-letter-shareholders-140000637.html,XCX.CN
https://ca.finance.yahoo.com/news/r-e-p-e-t-140000194.html,XCX.CN
https://ca.finance.yahoo.com/news/ampd-ventures-inc-announces-completion-120000942.html,AMPD.CN
https://ca.finance.yahoo.com/news/apartmentlove-signs-loi-acquire-florida-130000222.html,APLV.CN
https://ca.finance.yahoo.com/news/appia-announces-high-grade-mineralization-140300733.html,API.CN
https://ca.finance.yahoo.com/news/investmentpitch-media-video-discusses-aquarius-080500947.html,AQUA.CN
https://ca.finance.yahoo.com/news/aquarius-surgical-technologies-provides-end-171200804.html,ASTI.CN
https://ca.finance.yahoo.com/news/archer-announces-execution-agreements-acquisition-120000004.html,RCHR.CN
https://ca.finance.yahoo.com/news/stocks-play-ares-strategic-mining-154600164.html,ARS.CN
https://ca.finance.yahoo.com/news/argo-living-soils-corp-receives-143000634.html,ARGO.CN
https://ca.finance.yahoo.com/news/asante-gold-announces-significant-gold-145900306.html,ASE.CN
https://ca.finance.yahoo.com/news/asia-green-biotechnology-corp-secures-204500094.html,ASIA.CN
https://ca.finance.yahoo.com/news/athena-gold-corporation-announces-amendment-142000105.html,ATHA.CN
https://ca.finance.yahoo.com/news/aurwest-acquires-consolidates-100-interest-130000616.html,AWR.CN
https://ca.finance.yahoo.com/news/australian-goldfields-potential-confirmed-beatons-120000135.html,AUGF.CN
https://ca.finance.yahoo.com/news/auxico-announces-purchase-additional-property-140000951.html,AUAG.CN
https://ca.finance.yahoo.com/news/stocks-play-australis-capital-inc-184500141.html,AUSA.CN
https://ca.finance.yahoo.com/news/iiroc-trade-resumption-bac-145300769.html,BAC.CN
https://ca.finance.yahoo.com/news/baden-end-exploration-midway-property-143000161.html,BDN.CN
https://ca.finance.yahoo.com/news/bam-bam-completes-2021-drill-090000097.html,BBR.CN
https://ca.finance.yahoo.com/news/basin-uranium-announces-grant-restricted-230000059.html,NCLR.CN
https://ca.finance.yahoo.com/news/bc-craft-announces-share-consolidation-010500067.html,CRFT.CN
https://ca.finance.yahoo.com/news/retransmission-bee-vectoring-technologies-announces-130000995.html,BEE.CN
https://ca.finance.yahoo.com/news/better-plant-congratulates-affiliate-neonmind-110000180.html,PLNT.CN
https://ca.finance.yahoo.com/news/benjamin-hill-mining-corp-announces-024500522.html,BNN.CN
https://ca.finance.yahoo.com/news/stocks-play-betterlife-pharma-inc-180400831.html,BETR.CN
https://ca.finance.yahoo.com/news/bevcanna-named-one-101-top-133000003.html,BEV.CN
https://ca.finance.yahoo.com/news/bhang-closes-non-brokered-private-224800248.html,BHNG.CN
https://ca.finance.yahoo.com/news/ibn-investorbrandnetwork-announces-gamechangers-live-162000949.html,BIGG.CN
https://ca.finance.yahoo.com/news/billy-goat-brands-investee-funguys-080000521.html,GOAT.CN
https://ca.finance.yahoo.com/news/biocure-corporate-financing-140000301.html,CURE.CN
https://ca.finance.yahoo.com/news/bioharvest-sciences-inc-2021-ceo-135500665.html,BHSC.CN
https://ca.finance.yahoo.com/news/stonegate-capital-partners-updates-coverage-185500815.html,BUX.CN
https://ca.finance.yahoo.com/news/bird-river-resources-announces-agm-215500351.html,BDR.CN
https://ca.finance.yahoo.com/news/stocks-play-biovaxys-technology-corp-140000722.html,BIOV.CN
https://ca.finance.yahoo.com/news/black-tusk-closes-private-placement-213000165.html,TUSK.CN
https://ca.finance.yahoo.com/news/blackhawk-growths-mindbio-therapeutics-completes-110039619.html,BLR.CN
https://ca.finance.yahoo.com/news/blender-bites-announces-990-increase-002500165.html,BITE.CN
https://ca.finance.yahoo.com/news/lastknown-com-nft-market-debuts-130000320.html,BCFN.CN
https://ca.finance.yahoo.com/news/blue-lagoon-continues-hit-more-080000632.html,BLLG.CN
https://ca.finance.yahoo.com/news/blueberries-medical-reports-2021-q3-123000268.html,BBM.CN
https://ca.finance.yahoo.com/news/bluesky-digital-assets-corp-announces-220000159.html,BTC.CN
https://ca.finance.yahoo.com/news/bnsellit-technology-inc-provides-operating-140000775.html,BNSL.CN
https://ca.finance.yahoo.com/news/body-mind-reports-q1-fy2022-133000222.html,BAMM.CN
https://ca.finance.yahoo.com/news/iiroc-trade-resumption-bolt-143200462.html,BOLT.CN
https://ca.finance.yahoo.com/news/bond-resources-announces-private-placement-135000250.html,BJB.CN
https://ca.finance.yahoo.com/news/boosh-introduce-2-frozen-boosh-140000233.html,VEGI.CN
https://ca.finance.yahoo.com/news/brascan-closes-private-placement-flow-220400319.html,BRAS.CN
https://ca.finance.yahoo.com/news/braxia-scientific-achieves-milestone-landmark-120000268.html,BRAX.CN
https://ca.finance.yahoo.com/news/canadian-securities-exchanges-november-2021-221300705.html,DRUG.CN
https://ca.finance.yahoo.com/news/burrell-resources-closes-800-000-172000390.html,BURY.CN
https://ca.finance.yahoo.com/news/bynd-cannasoft-enterprises-inc-explores-214041029.html,BYND.CN
https://ca.finance.yahoo.com/news/c2c-gold-commences-trenching-program-120000283.html,CTOC.CN
https://ca.finance.yahoo.com/news/stocks-play-canada-house-wellness-153400080.html,CHV.CN
https://ca.finance.yahoo.com/news/canadian-goldcamps-closes-second-tranche-213300808.html,CAMP.CN
https://ca.finance.yahoo.com/news/canadian-metals-initiate-airborne-survey-113000707.html,CME.CN
https://ca.finance.yahoo.com/news/canadian-nexus-team-ventures-corp-183800517.html,TEAM.CN
https://ca.finance.yahoo.com/news/appointment-nigel-little-non-executive-080000125.html,XOP.CN
https://ca.finance.yahoo.com/news/canadian-palladium-closes-flow-private-173900754.html,BULL.CN
https://ca.finance.yahoo.com/news/canntab-enters-strategic-partnership-alternatives-113000001.html,PILL.CN
https://ca.finance.yahoo.com/news/captiva-announces-closing-upsized-private-215000977.html,PWR.CN
https://ca.finance.yahoo.com/news/stocks-play-captor-capital-corp-191300376.html,CPTR.CN
https://ca.finance.yahoo.com/news/carl-data-solutions-releases-agsm-133000131.html,CRL.CN
https://ca.finance.yahoo.com/news/carlyle-announces-appointment-chief-financial-220000312.html,CCC.CN
https://ca.finance.yahoo.com/news/cartier-iron-provides-diamond-drilling-191500376.html,CFE.CN
https://ca.finance.yahoo.com/news/cascada-silver-grants-stock-options-203000673.html,CSS.CN
https://ca.finance.yahoo.com/news/equity-investment-eurasia-blockchain-fintech-031400936.html,CK.CN
https://ca.finance.yahoo.com/news/cat-strategic-metals-expands-exploration-130000293.html,CAT.CN
https://ca.finance.yahoo.com/news/cavu-mining-increases-financing-3-133000027.html,CAVU.CN
https://ca.finance.yahoo.com/news/cbd-global-sciences-reports-improving-145600251.html,CBDN.CN
https://ca.finance.yahoo.com/news/centr-brands-corp-corporate-130000984.html,CNTR.CN
https://ca.finance.yahoo.com/news/cerro-pasco-resources-announces-green-141400078.html,CDPR.CN
https://ca.finance.yahoo.com/news/cerro-grande-mining-corporation-announces-211500468.html,CEG.CN
https://ca.finance.yahoo.com/news/certive-announces-board-member-agsm-163000332.html,CBP.CN
https://ca.finance.yahoo.com/news/chalice-brands-ltd-announces-final-224500133.html,CHAL.CN
https://ca.finance.yahoo.com/news/chemesis-international-inc-announces-director-221400293.html,CSI.CN
https://ca.finance.yahoo.com/news/chemistree-debentureholders-approve-debt-amendments-133000801.html,CHM.CN
https://ca.finance.yahoo.com/news/choom-announces-private-placement-c-140000449.html,CHOO.CN
https://ca.finance.yahoo.com/news/christina-lake-cannabis-corp-announces-215300096.html,CLC.CN
https://ca.finance.yahoo.com/news/city-view-green-holdings-inc-120000030.html,CVGR.CN
https://ca.finance.yahoo.com/news/clarity-gold-reports-high-grade-130000970.html,CLAR.CN
https://ca.finance.yahoo.com/news/class-1-nickel-provides-somanike-113000098.html,NICO.CN
https://ca.finance.yahoo.com/news/anthony-sarvucci-announces-acquisition-common-171600567.html,CGII.CN
https://ca.finance.yahoo.com/news/clearmind-medicine-launches-study-binge-141800249.html,CMND.CN
https://ca.finance.yahoo.com/news/victory-square-technologies-provides-corporate-130000230.html,CNI.CN
https://ca.finance.yahoo.com/news/significant-2021-wins-cls-holdings-110000830.html,CLSH.CN
https://ca.finance.yahoo.com/news/copperbank-shareholders-overwhelmingly-approve-long-213000349.html,CBK.CN
https://ca.finance.yahoo.com/news/cognetivity-neurosciences-announces-non-brokered-220500408.html,CGN.CN
https://ca.finance.yahoo.com/news/stocks-play-coinanalyst-corp-183300750.html,COYX.CN
https://ca.finance.yahoo.com/news/columbia-care-launches-uk-broadest-113000603.html,CCHW.CN
https://ca.finance.yahoo.com/news/contakt-world-provides-company-continues-140000952.html,HELP.CN
https://ca.finance.yahoo.com/news/cordovacann-cse-cdva-otcqb-lvrlf-133000818.html,CDVA.CN
https://ca.finance.yahoo.com/news/core-assets-petrographic-analysis-indicates-080500862.html,CC.CN
https://ca.finance.yahoo.com/news/core-one-labs-acquires-path-220000901.html,COOL.CN
https://ca.finance.yahoo.com/news/cover-technologies-provides-magnesium-metal-113000678.html,COVE.CN
https://ca.finance.yahoo.com/news/craftport-cannabis-announces-results-annual-120000070.html,CFT.CN
https://ca.finance.yahoo.com/news/cross-river-set-drill-mcvicar-133000042.html,CRVC.CN
https://ca.finance.yahoo.com/news/crestview-exploration-intercepts-gold-mineralization-120000259.html,CRS.CN
https://ca.finance.yahoo.com/news/retransmission-cruz-battery-metals-encounters-080100065.html,CRUZ.CN
https://ca.finance.yahoo.com/news/curaleaf-announces-acquisition-bloom-dispensaries-135000614.html,CURA.CN
